facility,index,predate,postdate,change_area,image_area,proportion,model
Carrapateena_baseline,35,2019-07-14 00:00:00,2020-05-04 00:00:00,0,4781700,0.0,LSNet
Carrapateena_baseline,36,2020-05-04 00:00:00,2020-09-11 00:00:00,0,4781700,0.0,LSNet
Carrapateena_baseline,37,2020-09-11 00:00:00,2020-11-25 00:00:00,0,4781700,0.0,LSNet
Craters,38,2020-01-06 00:00:00,2020-03-11 00:00:00,9100,83030000,0.0001095989401421173,LSNet
Craters,39,2020-03-11 00:00:00,2020-05-10 00:00:00,100,83030000,1.2043839576056847e-06,LSNet
Craters,40,2020-05-10 00:00:00,2020-07-09 00:00:00,0,83030000,0.0,LSNet
Craters,41,2020-07-09 00:00:00,2020-09-07 00:00:00,0,83030000,0.0,LSNet
Craters,42,2020-09-07 00:00:00,2020-11-01 00:00:00,0,83030000,0.0,LSNet
Craters,43,2020-11-01 00:00:00,2021-01-15 00:00:00,72200,83030000,0.0008695652173913044,LSNet
Craters,44,2021-01-15 00:00:00,2021-03-06 00:00:00,75100,83030000,0.0009044923521618692,LSNet
Craters,45,2021-03-06 00:00:00,2021-05-05 00:00:00,20800,83030000,0.0002505118631819824,LSNet
Craters,46,2021-05-05 00:00:00,2021-07-24 00:00:00,0,83030000,0.0,LSNet
Craters,47,2021-07-24 00:00:00,2021-09-27 00:00:00,0,83030000,0.0,LSNet
Craters,48,2021-09-27 00:00:00,2021-11-21 00:00:00,500,83030000,6.021919788028423e-06,LSNet
Craters,49,2021-11-21 00:00:00,2022-01-10 00:00:00,0,83030000,0.0,LSNet
Craters,50,2022-01-10 00:00:00,2022-03-11 00:00:00,782600,83030000,0.009425508852222089,LSNet
Craters,51,2022-03-11 00:00:00,2022-05-15 00:00:00,0,83030000,0.0,LSNet
Craters,52,2022-05-15 00:00:00,2022-07-24 00:00:00,300,83030000,3.6131518728170542e-06,LSNet
Craters,53,2022-07-24 00:00:00,2022-09-02 00:00:00,0,83030000,0.0,LSNet
Craters,54,2022-09-02 00:00:00,2022-11-06 00:00:00,0,83030000,0.0,LSNet
Craters_baseline,55,2020-03-11 00:00:00,2020-05-10 00:00:00,0,78234200,0.0,LSNet
Craters_baseline,56,2020-05-10 00:00:00,2020-11-01 00:00:00,0,78234200,0.0,LSNet
Craters_baseline,57,2020-11-01 00:00:00,2021-01-15 00:00:00,737700,78234200,0.009429379989825421,LSNet
Craters_baseline,58,2021-01-15 00:00:00,2022-05-15 00:00:00,222300,78234200,0.002841468309256054,LSNet
Craters_baseline,59,2022-05-15 00:00:00,2022-07-24 00:00:00,0,78234200,0.0,LSNet
Iluka Western Australia,60,2019-01-27 00:00:00,2019-03-23 00:00:00,1002000,19535500,0.05129123902638786,LSNet
Iluka Western Australia,61,2019-03-23 00:00:00,2019-05-02 00:00:00,1317800,19535500,0.06745668142612167,LSNet
Iluka Western Australia,62,2019-05-02 00:00:00,2019-07-16 00:00:00,1789500,19535500,0.09160246730311485,LSNet
Iluka Western Australia,63,2019-07-16 00:00:00,2019-09-29 00:00:00,1124600,19535500,0.05756699342223132,LSNet
Iluka Western Australia,64,2019-09-29 00:00:00,2019-11-13 00:00:00,952600,19535500,0.04876250927798111,LSNet
Iluka Western Australia,65,2019-11-13 00:00:00,2020-01-07 00:00:00,1101600,19535500,0.05638964961224437,LSNet
Iluka Western Australia,66,2020-01-07 00:00:00,2020-03-22 00:00:00,1556500,19535500,0.07967546261933403,LSNet
Iluka Western Australia,67,2020-03-22 00:00:00,2020-05-21 00:00:00,1711200,19535500,0.08759437946302885,LSNet
Iluka Western Australia,68,2020-05-21 00:00:00,2020-07-20 00:00:00,1182000,19535500,0.06050523406106831,LSNet
Iluka Western Australia,69,2020-07-20 00:00:00,2020-09-23 00:00:00,856500,19535500,0.04384325970668782,LSNet
Iluka Western Australia,70,2020-09-23 00:00:00,2020-11-07 00:00:00,676900,19535500,0.03464974021652888,LSNet
Iluka Western Australia_baseline,71,2019-01-27 00:00:00,2019-03-23 00:00:00,100,20520900,4.8730806153726205e-06,LSNet
Iluka Western Australia_baseline,72,2019-03-23 00:00:00,2019-05-02 00:00:00,900,20520900,4.385772553835358e-05,LSNet
Iluka Western Australia_baseline,73,2019-05-02 00:00:00,2019-07-16 00:00:00,0,20520900,0.0,LSNet
Iluka Western Australia_baseline,74,2019-07-16 00:00:00,2019-09-29 00:00:00,0,20520900,0.0,LSNet
Iluka Western Australia_baseline,75,2019-09-29 00:00:00,2019-11-13 00:00:00,0,20520900,0.0,LSNet
Iluka Western Australia_baseline,76,2019-11-13 00:00:00,2020-01-07 00:00:00,9800,20520900,0.0004775619003065168,LSNet
Iluka Western Australia_baseline,77,2020-01-07 00:00:00,2020-03-22 00:00:00,100,20520900,4.8730806153726205e-06,LSNet
Iluka Western Australia_baseline,78,2020-03-22 00:00:00,2020-05-21 00:00:00,5400,20520900,0.0002631463532301215,LSNet
Iluka Western Australia_baseline,79,2020-05-21 00:00:00,2020-07-20 00:00:00,0,20520900,0.0,LSNet
Iluka Western Australia_baseline,80,2020-07-20 00:00:00,2020-09-23 00:00:00,0,20520900,0.0,LSNet
Iluka Western Australia_baseline,81,2020-09-23 00:00:00,2020-11-07 00:00:00,0,20520900,0.0,LSNet
London,82,2020-01-19 00:00:00,2020-03-27 00:00:00,64400,26805800,0.0024024651381417453,LSNet
London,83,2020-03-27 00:00:00,2020-05-21 00:00:00,67900,26805800,0.002533033895649449,LSNet
London,84,2020-05-21 00:00:00,2020-07-20 00:00:00,218500,26805800,0.008151221004409494,LSNet
London,85,2020-07-20 00:00:00,2020-09-20 00:00:00,10400,26805800,0.00038797573659431916,LSNet
London,86,2020-09-20 00:00:00,2020-11-04 00:00:00,4800,26805800,0.00017906572458199345,LSNet
London,87,2020-11-04 00:00:00,2021-01-21 00:00:00,1333300,26805800,0.049739235538577474,LSNet
London,88,2021-01-21 00:00:00,2021-03-09 00:00:00,508300,26805800,0.018962314126047347,LSNet
London,89,2021-03-09 00:00:00,2021-07-22 00:00:00,143800,26805800,0.00536451066560222,LSNet
London,90,2021-07-22 00:00:00,2021-09-08 00:00:00,20300,26805800,0.0007572987935446806,LSNet
London,91,2021-09-08 00:00:00,2021-11-02 00:00:00,4400,26805800,0.00016414358086682732,LSNet
London,92,2021-11-02 00:00:00,2022-01-13 00:00:00,4600,26805800,0.0001716046527244104,LSNet
London,93,2022-01-13 00:00:00,2022-03-19 00:00:00,127500,26805800,0.004756433309209201,LSNet
London,94,2022-03-19 00:00:00,2022-05-08 00:00:00,78000,26805800,0.0029098180244573934,LSNet
London,95,2022-05-08 00:00:00,2022-07-10 00:00:00,58300,26805800,0.002174902446485462,LSNet
London,96,2022-07-10 00:00:00,2022-09-25 00:00:00,39100,26805800,0.0014586395481574882,LSNet
London,97,2022-09-25 00:00:00,2022-11-04 00:00:00,29500,26805800,0.0011005080989935014,LSNet
London_baseline,98,2020-01-19 00:00:00,2020-03-27 00:00:00,14600,26998400,0.0005407727865354984,LSNet
London_baseline,99,2020-03-27 00:00:00,2020-05-21 00:00:00,15000,26998400,0.0005555884793172929,LSNet
London_baseline,100,2020-05-21 00:00:00,2020-07-20 00:00:00,46400,26998400,0.0017186203626881594,LSNet
London_baseline,101,2020-07-20 00:00:00,2020-09-20 00:00:00,2400,26998400,8.889415669076685e-05,LSNet
London_baseline,102,2020-09-20 00:00:00,2020-11-04 00:00:00,0,26998400,0.0,LSNet
London_baseline,103,2020-11-04 00:00:00,2021-01-21 00:00:00,814500,26998400,0.030168454426929003,LSNet
London_baseline,104,2021-01-21 00:00:00,2021-03-09 00:00:00,422200,26998400,0.01563796373118407,LSNet
London_baseline,105,2021-03-09 00:00:00,2021-07-22 00:00:00,62800,26998400,0.0023260637667417328,LSNet
London_baseline,106,2021-07-22 00:00:00,2021-09-08 00:00:00,700,26998400,2.5927462368140334e-05,LSNet
London_baseline,107,2021-09-08 00:00:00,2021-11-02 00:00:00,1100,26998400,4.074315514993481e-05,LSNet
London_baseline,108,2021-11-02 00:00:00,2022-01-13 00:00:00,300,26998400,1.1111769586345857e-05,LSNet
London_baseline,109,2022-01-13 00:00:00,2022-03-19 00:00:00,251200,26998400,0.009304255066966931,LSNet
London_baseline,110,2022-03-19 00:00:00,2022-05-08 00:00:00,37300,26998400,0.001381563351902335,LSNet
London_baseline,111,2022-05-08 00:00:00,2022-07-10 00:00:00,11900,26998400,0.0004407668602583857,LSNet
London_baseline,112,2022-07-10 00:00:00,2022-09-25 00:00:00,2600,26998400,9.63020030816641e-05,LSNet
London_baseline,113,2022-09-25 00:00:00,2022-11-04 00:00:00,22700,26998400,0.0008407905653668366,LSNet
Meliadine,114,2019-07-21 00:00:00,2019-09-13 00:00:00,75300,22447200,0.0033545386507003103,LSNet
Meliadine,115,2019-09-13 00:00:00,2020-07-12 00:00:00,223000,22447200,0.009934423892512206,LSNet
Meliadine,116,2020-07-12 00:00:00,2020-09-27 00:00:00,234300,22447200,0.010437827435047578,LSNet
Meliadine_baseline,117,2019-01-29 00:00:00,2019-03-12 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,118,2019-03-12 00:00:00,2019-05-01 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,119,2019-05-01 00:00:00,2019-07-21 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,120,2019-07-21 00:00:00,2019-09-13 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,121,2019-09-13 00:00:00,2019-11-17 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,122,2019-11-17 00:00:00,2020-01-26 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,123,2020-01-26 00:00:00,2020-03-04 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,124,2020-03-04 00:00:00,2020-05-13 00:00:00,13700,21451300,0.0006386559322745009,LSNet
Meliadine_baseline,125,2020-05-13 00:00:00,2020-07-12 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,126,2020-07-12 00:00:00,2020-09-27 00:00:00,0,21451300,0.0,LSNet
Meliadine_baseline,127,2020-09-27 00:00:00,2020-11-12 00:00:00,0,21451300,0.0,LSNet
Merthyr Tydfil,128,2021-01-09 00:00:00,2021-03-25 00:00:00,629300,18080800,0.034804875890447326,LSNet
Merthyr Tydfil,129,2021-03-25 00:00:00,2021-05-19 00:00:00,246100,18080800,0.013611123401619397,LSNet
Merthyr Tydfil,130,2021-05-19 00:00:00,2021-07-18 00:00:00,40400,18080800,0.002234414406442193,LSNet
Merthyr Tydfil,131,2021-07-18 00:00:00,2021-09-06 00:00:00,31500,18080800,0.0017421795495774523,LSNet
Merthyr Tydfil,132,2021-09-06 00:00:00,2021-11-25 00:00:00,138500,18080800,0.007660059289411973,LSNet
Merthyr Tydfil,133,2021-11-25 00:00:00,2022-01-14 00:00:00,13700,18080800,0.0007577098358479713,LSNet
Merthyr Tydfil,134,2022-01-14 00:00:00,2022-03-20 00:00:00,72800,18080800,0.0040263705145790005,LSNet
Merthyr Tydfil,135,2022-03-20 00:00:00,2022-05-14 00:00:00,269300,18080800,0.014894252466705013,LSNet
Merthyr Tydfil,136,2022-05-14 00:00:00,2022-07-18 00:00:00,258000,18080800,0.014269280120348657,LSNet
Merthyr Tydfil,137,2022-07-18 00:00:00,2022-09-16 00:00:00,151100,18080800,0.008356931109242955,LSNet
Merthyr Tydfil,138,2022-09-16 00:00:00,2022-11-25 00:00:00,171500,18080800,0.009485199769921685,LSNet
Merthyr Tydfil,139,2022-11-25 00:00:00,2023-01-19 00:00:00,333200,18080800,0.018428388124419274,LSNet
Merthyr Tydfil,140,2023-01-19 00:00:00,2023-05-24 00:00:00,800,18080800,4.424582983053847e-05,LSNet
Merthyr Tydfil_baseline,141,2021-01-09 00:00:00,2021-03-25 00:00:00,704000,17366000,0.04053898422204307,LSNet
Merthyr Tydfil_baseline,142,2021-03-25 00:00:00,2021-05-19 00:00:00,107700,17366000,0.006201773580559715,LSNet
Merthyr Tydfil_baseline,143,2021-05-19 00:00:00,2021-07-18 00:00:00,400,17366000,2.3033513762524475e-05,LSNet
Merthyr Tydfil_baseline,144,2021-07-18 00:00:00,2021-09-06 00:00:00,0,17366000,0.0,LSNet
Merthyr Tydfil_baseline,145,2021-09-06 00:00:00,2021-11-25 00:00:00,3600,17366000,0.00020730162386272026,LSNet
Merthyr Tydfil_baseline,146,2021-11-25 00:00:00,2022-01-14 00:00:00,17000,17366000,0.0009789243349072902,LSNet
Merthyr Tydfil_baseline,147,2022-01-14 00:00:00,2022-03-20 00:00:00,1000,17366000,5.758378440631118e-05,LSNet
Merthyr Tydfil_baseline,148,2022-03-20 00:00:00,2022-05-14 00:00:00,5600,17366000,0.0003224691926753426,LSNet
Merthyr Tydfil_baseline,149,2022-05-14 00:00:00,2022-07-18 00:00:00,0,17366000,0.0,LSNet
Merthyr Tydfil_baseline,150,2022-07-18 00:00:00,2022-09-16 00:00:00,0,17366000,0.0,LSNet
Merthyr Tydfil_baseline,151,2022-09-16 00:00:00,2022-11-25 00:00:00,82000,17366000,0.004721870321317517,LSNet
Merthyr Tydfil_baseline,152,2022-11-25 00:00:00,2023-01-19 00:00:00,823300,17366000,0.047408729701715994,LSNet
Merthyr Tydfil_baseline,153,2023-01-19 00:00:00,2023-05-24 00:00:00,0,17366000,0.0,LSNet
MetCoal,154,2019-01-06 00:00:00,2019-05-01 00:00:00,172000,55820400,0.003081310775272123,LSNet
MetCoal,155,2019-05-01 00:00:00,2019-07-15 00:00:00,88800,55820400,0.0015908162607218867,LSNet
MetCoal,156,2019-07-15 00:00:00,2019-11-27 00:00:00,201100,55820400,0.003602625563414092,LSNet
MetCoal,157,2019-11-27 00:00:00,2020-01-21 00:00:00,216500,55820400,0.0038785103653861315,LSNet
MetCoal,158,2020-01-21 00:00:00,2020-05-20 00:00:00,8200,55820400,0.00014689969975134539,LSNet
MetCoal,159,2020-05-20 00:00:00,2020-07-24 00:00:00,135700,55820400,0.0024310108849094595,LSNet
MetCoal,160,2020-07-24 00:00:00,2020-11-16 00:00:00,610000,55820400,0.010927904493697644,LSNet
MetCoal_baseline,161,2019-01-06 00:00:00,2019-03-17 00:00:00,609600,51689700,0.011793452080395127,LSNet
MetCoal_baseline,162,2019-03-17 00:00:00,2019-05-01 00:00:00,1067700,51689700,0.02065595273332985,LSNet
MetCoal_baseline,163,2019-05-01 00:00:00,2019-07-15 00:00:00,189600,51689700,0.0036680421824850985,LSNet
MetCoal_baseline,164,2019-07-15 00:00:00,2019-09-23 00:00:00,144300,51689700,0.002791658686353374,LSNet
MetCoal_baseline,165,2019-09-23 00:00:00,2019-11-27 00:00:00,64800,51689700,0.0012536346699632615,LSNet
MetCoal_baseline,166,2019-11-27 00:00:00,2020-01-21 00:00:00,271400,51689700,0.00525056249117329,LSNet
MetCoal_baseline,167,2020-01-21 00:00:00,2020-03-11 00:00:00,319300,51689700,0.006177246143815886,LSNet
MetCoal_baseline,168,2020-03-11 00:00:00,2020-05-20 00:00:00,5400,51689700,0.00010446955583027179,LSNet
MetCoal_baseline,169,2020-05-20 00:00:00,2020-07-24 00:00:00,75200,51689700,0.001454835296006748,LSNet
MetCoal_baseline,170,2020-07-24 00:00:00,2020-11-16 00:00:00,731500,51689700,0.0141517555721933,LSNet
Ubuntu,171,2019-01-12 00:00:00,2019-03-28 00:00:00,70500,8738100,0.008068115494214989,LSNet
Ubuntu,172,2019-03-28 00:00:00,2019-05-17 00:00:00,21500,8738100,0.002460489122349252,LSNet
Ubuntu,173,2019-05-17 00:00:00,2019-07-16 00:00:00,12600,8738100,0.0014419610670511895,LSNet
Ubuntu,174,2019-07-16 00:00:00,2019-09-19 00:00:00,46500,8738100,0.005321522985546057,LSNet
Ubuntu,175,2019-09-19 00:00:00,2019-11-28 00:00:00,220300,8738100,0.025211430402490242,LSNet
Ubuntu,176,2019-11-28 00:00:00,2020-01-27 00:00:00,218300,8738100,0.024982547693434498,LSNet
Ubuntu,177,2020-01-27 00:00:00,2020-03-07 00:00:00,242800,8738100,0.027786360879367367,LSNet
Ubuntu,178,2020-03-07 00:00:00,2020-05-21 00:00:00,350400,8738100,0.040100250626566414,LSNet
Ubuntu,179,2020-05-21 00:00:00,2020-07-20 00:00:00,265900,8738100,0.030429956168961214,LSNet
Ubuntu,180,2020-07-20 00:00:00,2020-09-18 00:00:00,298600,8738100,0.034172188462022635,LSNet
Ubuntu,181,2020-09-18 00:00:00,2020-11-07 00:00:00,628000,8738100,0.07186917064350373,LSNet
Ubuntu,182,2020-11-07 00:00:00,2021-01-21 00:00:00,184900,8738100,0.021160206452203567,LSNet
Ubuntu,183,2021-01-21 00:00:00,2021-03-27 00:00:00,203100,8738100,0.02324303910461084,LSNet
Ubuntu,184,2021-03-27 00:00:00,2021-05-26 00:00:00,67700,8738100,0.007747679701536947,LSNet
Ubuntu,185,2021-05-26 00:00:00,2021-07-10 00:00:00,142300,8738100,0.016285004749316212,LSNet
Ubuntu,186,2021-07-10 00:00:00,2021-09-03 00:00:00,211500,8738100,0.024204346482644967,LSNet
Ubuntu,187,2021-09-03 00:00:00,2021-11-02 00:00:00,628400,8738100,0.07191494718531488,LSNet
Ubuntu_baseline,188,2019-01-12 00:00:00,2019-03-28 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,189,2019-03-28 00:00:00,2019-05-17 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,190,2019-05-17 00:00:00,2019-07-16 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,191,2019-07-16 00:00:00,2019-09-19 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,192,2019-09-19 00:00:00,2019-11-28 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,193,2019-11-28 00:00:00,2020-01-27 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,194,2020-01-27 00:00:00,2020-03-07 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,195,2020-03-07 00:00:00,2020-05-21 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,196,2020-05-21 00:00:00,2020-07-20 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,197,2020-07-20 00:00:00,2020-09-18 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,198,2020-09-18 00:00:00,2020-11-07 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,199,2020-11-07 00:00:00,2021-01-21 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,200,2021-01-21 00:00:00,2021-03-27 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,201,2021-03-27 00:00:00,2021-05-26 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,202,2021-05-26 00:00:00,2021-07-10 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,203,2021-07-10 00:00:00,2021-09-03 00:00:00,0,8523800,0.0,LSNet
Ubuntu_baseline,204,2021-09-03 00:00:00,2021-11-02 00:00:00,0,8523800,0.0,LSNet
Amazon,0,2020-07-15 00:00:00,2020-11-02 00:00:00,4600,169290000,2.717230787406226e-05,DDPMCD
Amazon,1,2020-11-02 00:00:00,2021-03-24 00:00:00,338600,169290000,0.002000118140469018,DDPMCD
Amazon,2,2021-03-24 00:00:00,2021-05-23 00:00:00,3016700,169290000,0.01781971764427905,DDPMCD
Amazon,3,2021-05-23 00:00:00,2021-11-24 00:00:00,59100,169290000,0.0003491050859471912,DDPMCD
Amazon,4,2021-11-24 00:00:00,2022-01-18 00:00:00,128900,169290000,0.0007614153228188315,DDPMCD
Amazon,5,2022-01-18 00:00:00,2022-03-07 00:00:00,2496500,169290000,0.014746884045129659,DDPMCD
Amazon,6,2022-03-07 00:00:00,2022-11-27 00:00:00,2897100,169290000,0.017113237639553427,DDPMCD
Amazon_baseline,7,2020-03-22 00:00:00,2020-05-01 00:00:00,57000,166662000,0.00034200957626813553,DDPMCD
Amazon_baseline,8,2020-05-01 00:00:00,2020-07-15 00:00:00,367700,166662000,0.0022062617753297094,DDPMCD
Amazon_baseline,9,2020-07-15 00:00:00,2020-11-02 00:00:00,7500,166662000,4.5001260035280985e-05,DDPMCD
Amazon_baseline,10,2020-11-02 00:00:00,2021-01-28 00:00:00,56900,166662000,0.0003414095594676651,DDPMCD
Amazon_baseline,11,2021-01-28 00:00:00,2021-03-24 00:00:00,3216500,166662000,0.019299540387130838,DDPMCD
Amazon_baseline,12,2021-03-24 00:00:00,2021-05-23 00:00:00,2498700,166662000,0.014992619793354214,DDPMCD
Amazon_baseline,13,2021-05-23 00:00:00,2021-07-27 00:00:00,100700,166662000,0.000604216918073706,DDPMCD
Amazon_baseline,14,2021-07-27 00:00:00,2021-09-15 00:00:00,0,166662000,0.0,DDPMCD
Amazon_baseline,15,2021-09-15 00:00:00,2021-11-24 00:00:00,4600,166662000,2.7600772821639006e-05,DDPMCD
Amazon_baseline,16,2021-11-24 00:00:00,2022-01-18 00:00:00,91900,166662000,0.0005514154396323097,DDPMCD
Amazon_baseline,17,2022-01-18 00:00:00,2022-03-07 00:00:00,3741800,166662000,0.02245142864000192,DDPMCD
Amazon_baseline,18,2022-03-07 00:00:00,2022-07-07 00:00:00,1381100,166662000,0.008286832031296876,DDPMCD
Amazon_baseline,19,2022-07-07 00:00:00,2022-09-08 00:00:00,28800,166662000,0.000172804838535479,DDPMCD
Amazon_baseline,20,2022-09-08 00:00:00,2022-11-27 00:00:00,244300,166662000,0.0014658410435492194,DDPMCD
Carrapateena,21,2019-01-25 00:00:00,2019-03-26 00:00:00,124400,4743000,0.026228125658865696,DDPMCD
Carrapateena,22,2019-03-26 00:00:00,2019-05-05 00:00:00,13500,4743000,0.0028462998102466793,DDPMCD
Carrapateena,23,2019-05-05 00:00:00,2019-07-14 00:00:00,210500,4743000,0.04438119333755007,DDPMCD
Carrapateena,24,2019-07-14 00:00:00,2019-09-02 00:00:00,130100,4743000,0.02742989668985874,DDPMCD
Carrapateena,25,2019-09-02 00:00:00,2019-11-16 00:00:00,178200,4743000,0.03757115749525617,DDPMCD
Carrapateena,26,2019-11-16 00:00:00,2020-01-15 00:00:00,212500,4743000,0.044802867383512544,DDPMCD
Carrapateena,27,2020-01-15 00:00:00,2020-03-20 00:00:00,131900,4743000,0.027809403331224964,DDPMCD
Carrapateena,28,2020-03-20 00:00:00,2020-05-04 00:00:00,39300,4743000,0.008285895003162555,DDPMCD
Carrapateena,29,2020-05-04 00:00:00,2020-07-23 00:00:00,88300,4743000,0.018616909129243096,DDPMCD
Carrapateena,30,2020-07-23 00:00:00,2020-09-11 00:00:00,4300,4743000,0.0009065991988193127,DDPMCD
Carrapateena,31,2020-09-11 00:00:00,2020-11-25 00:00:00,50300,4743000,0.010605102255956145,DDPMCD
Carrapateena_baseline,32,2019-01-25 00:00:00,2019-03-26 00:00:00,0,4781700,0.0,DDPMCD
Carrapateena_baseline,33,2019-03-26 00:00:00,2019-05-05 00:00:00,0,4781700,0.0,DDPMCD
Carrapateena_baseline,34,2019-05-05 00:00:00,2019-07-14 00:00:00,0,4781700,0.0,DDPMCD
Carrapateena_baseline,35,2019-07-14 00:00:00,2020-05-04 00:00:00,0,4781700,0.0,DDPMCD
Carrapateena_baseline,36,2020-05-04 00:00:00,2020-09-11 00:00:00,0,4781700,0.0,DDPMCD
Carrapateena_baseline,37,2020-09-11 00:00:00,2020-11-25 00:00:00,0,4781700,0.0,DDPMCD
Craters,38,2020-01-06 00:00:00,2020-03-11 00:00:00,200,83030000,2.4087679152113693e-06,DDPMCD
Craters,39,2020-03-11 00:00:00,2020-05-10 00:00:00,227100,83030000,0.0027351559677225097,DDPMCD
Craters,40,2020-05-10 00:00:00,2020-07-09 00:00:00,900,83030000,1.0839455618451163e-05,DDPMCD
Craters,41,2020-07-09 00:00:00,2020-09-07 00:00:00,0,83030000,0.0,DDPMCD
Craters,42,2020-09-07 00:00:00,2020-11-01 00:00:00,0,83030000,0.0,DDPMCD
Craters,43,2020-11-01 00:00:00,2021-01-15 00:00:00,4439500,83030000,0.05346862579790437,DDPMCD
Craters,44,2021-01-15 00:00:00,2021-03-06 00:00:00,1504100,83030000,0.018115139106347104,DDPMCD
Craters,45,2021-03-06 00:00:00,2021-05-05 00:00:00,1088400,83030000,0.013108514994580272,DDPMCD
Craters,46,2021-05-05 00:00:00,2021-07-24 00:00:00,443500,83030000,0.005341442851981211,DDPMCD
Craters,47,2021-07-24 00:00:00,2021-09-27 00:00:00,1600,83030000,1.9270143321690955e-05,DDPMCD
Craters,48,2021-09-27 00:00:00,2021-11-21 00:00:00,495100,83030000,0.005962904974105745,DDPMCD
Craters,49,2021-11-21 00:00:00,2022-01-10 00:00:00,0,83030000,0.0,DDPMCD
Craters,50,2022-01-10 00:00:00,2022-03-11 00:00:00,1076900,83030000,0.012970010839455618,DDPMCD
Craters,51,2022-03-11 00:00:00,2022-05-15 00:00:00,300,83030000,3.6131518728170542e-06,DDPMCD
Craters,52,2022-05-15 00:00:00,2022-07-24 00:00:00,0,83030000,0.0,DDPMCD
Craters,53,2022-07-24 00:00:00,2022-09-02 00:00:00,0,83030000,0.0,DDPMCD
Craters,54,2022-09-02 00:00:00,2022-11-06 00:00:00,3500,83030000,4.215343851619897e-05,DDPMCD
Craters_baseline,55,2020-03-11 00:00:00,2020-05-10 00:00:00,201800,78234200,0.002579434569536085,DDPMCD
Craters_baseline,56,2020-05-10 00:00:00,2020-11-01 00:00:00,0,78234200,0.0,DDPMCD
Craters_baseline,57,2020-11-01 00:00:00,2021-01-15 00:00:00,1314400,78234200,0.016800836462825722,DDPMCD
Craters_baseline,58,2021-01-15 00:00:00,2022-05-15 00:00:00,722800,78234200,0.009238926198516762,DDPMCD
Craters_baseline,59,2022-05-15 00:00:00,2022-07-24 00:00:00,0,78234200,0.0,DDPMCD
Iluka Western Australia,60,2019-01-27 00:00:00,2019-03-23 00:00:00,1868500,19535500,0.09564638734611348,DDPMCD
Iluka Western Australia,61,2019-03-23 00:00:00,2019-05-02 00:00:00,1199500,19535500,0.061401039133884464,DDPMCD
Iluka Western Australia,62,2019-05-02 00:00:00,2019-07-16 00:00:00,1683400,19535500,0.08617132911878375,DDPMCD
Iluka Western Australia,63,2019-07-16 00:00:00,2019-09-29 00:00:00,1559300,19535500,0.07981879143098462,DDPMCD
Iluka Western Australia,64,2019-09-29 00:00:00,2019-11-13 00:00:00,967200,19535500,0.0495098666530163,DDPMCD
Iluka Western Australia,65,2019-11-13 00:00:00,2020-01-07 00:00:00,1129800,19535500,0.05783317550101098,DDPMCD
Iluka Western Australia,66,2020-01-07 00:00:00,2020-03-22 00:00:00,1530500,19535500,0.07834455222543575,DDPMCD
Iluka Western Australia,67,2020-03-22 00:00:00,2020-05-21 00:00:00,1422500,19535500,0.07281615520462748,DDPMCD
Iluka Western Australia,68,2020-05-21 00:00:00,2020-07-20 00:00:00,1441400,19535500,0.07378362468326892,DDPMCD
Iluka Western Australia,69,2020-07-20 00:00:00,2020-09-23 00:00:00,1276600,19535500,0.06534770034040593,DDPMCD
Iluka Western Australia,70,2020-09-23 00:00:00,2020-11-07 00:00:00,903600,19535500,0.046254255074095876,DDPMCD
Iluka Western Australia_baseline,71,2019-01-27 00:00:00,2019-03-23 00:00:00,294300,20520900,0.01434147625104162,DDPMCD
Iluka Western Australia_baseline,72,2019-03-23 00:00:00,2019-05-02 00:00:00,84600,20520900,0.004122626200605236,DDPMCD
Iluka Western Australia_baseline,73,2019-05-02 00:00:00,2019-07-16 00:00:00,18100,20520900,0.0008820275913824443,DDPMCD
Iluka Western Australia_baseline,74,2019-07-16 00:00:00,2019-09-29 00:00:00,56900,20520900,0.002772782870147021,DDPMCD
Iluka Western Australia_baseline,75,2019-09-29 00:00:00,2019-11-13 00:00:00,226300,20520900,0.01102778143258824,DDPMCD
